ETABLISSEMENT_ID,NBRE_ENTREPRISE,CATEGORIE-0,CATEGORIE-1,CATEGORIE-2,CATEGORIE-3,CATEGORIE-4,CATEGORIE-5,CATEGORIE-6,CATEGORIE-7,CATEGORIE-8,CODGEO
et29019,13,9,4,0,0,0,0,0,0,0,67553
et29020,60,50,6,3,0,0,0,1,0,0,67554
et29021,12,10,2,0,0,0,0,0,0,0,67555
et29022,8,6,1,0,0,1,0,0,0,0,67556
et29023,37,27,8,2,0,0,0,0,0,0,67557
et29024,24,17,5,1,0,0,0,0,1,0,67558
et29025,9,8,1,0,0,0,0,0,0,0,67559
et29026,6,6,0,0,0,0,0,0,0,0,67560
et29027,46,30,13,0,1,0,1,1,0,0,68001
et29028,15,12,3,0,0,0,0,0,0,0,68002
et29029,535,301,173,19,23,13,3,1,2,0,68004
et29030,112,82,22,3,3,1,0,0,1,0,68005
et29031,24,15,8,1,0,0,0,0,0,0,68006
et29032,97,69,23,2,1,2,0,0,0,0,68007
et29033,12,9,3,0,0,0,0,0,0,0,68008
et29034,28,23,4,0,1,0,0,0,0,0,68009
et29035,45,33,9,2,0,0,1,0,0,0,68010
et29036,81,59,18,3,0,0,1,0,0,0,68011
et29037,70,42,16,7,1,2,1,1,0,0,68012
et29038,27,18,6,1,1,1,0,0,0,0,68013
et29039,15,13,1,0,1,0,0,0,0,0,68014
et29040,102,64,29,2,5,2,0,0,0,0,68015
et29041,29,20,7,0,2,0,0,0,0,0,68016
et29042,20,13,4,2,0,0,1,0,0,0,68017
et29043,35,24,9,2,0,0,0,0,0,0,68018
et29044,23,17,5,0,1,0,0,0,0,0,68019
et29045,57,36,14,2,2,2,1,0,0,0,68020
et29046,218,138,52,8,12,6,1,1,0,0,68021
et29047,54,37,14,2,0,1,0,0,0,0,68022
et29048,64,44,13,4,1,1,1,0,0,0,68023
et29049,11,5,5,0,0,1,0,0,0,0,68024
et29050,7,4,3,0,0,0,0,0,0,0,68025
et29051,137,69,43,12,7,4,1,1,0,0,68026
et29052,5,4,1,0,0,0,0,0,0,0,68027
et29053,142,91,32,7,9,3,0,0,0,0,68028
et29054,57,35,19,3,0,0,0,0,0,0,68029
et29055,21,16,3,1,0,1,0,0,0,0,68030
et29056,25,17,8,0,0,0,0,0,0,0,68031
et29057,69,51,12,3,3,0,0,0,0,0,68032
et29058,6,3,2,0,1,0,0,0,0,0,68033
et29059,15,10,3,0,2,0,0,0,0,0,68034
et29060,7,7,0,0,0,0,0,0,0,0,68035
et29061,94,54,30,3,1,2,0,2,0,2,68036
et29062,13,10,2,0,1,0,0,0,0,0,68037
et29063,22,18,3,0,1,0,0,0,0,0,68038
et29064,16,9,5,0,2,0,0,0,0,0,68039
et29065,103,65,23,7,3,3,2,0,0,0,68040
et29066,86,64,14,5,2,1,0,0,0,0,68041
et29067,168,115,37,3,9,2,1,0,1,0,68042
et29068,160,119,29,5,3,2,2,0,0,0,68043
et29069,59,44,9,1,3,2,0,0,0,0,68044
et29070,29,22,4,1,1,1,0,0,0,0,68045
et29071,15,12,2,0,1,0,0,0,0,0,68046
et29072,20,13,4,0,2,1,0,0,0,0,68049
et29073,34,22,7,4,1,0,0,0,0,0,68050
et29074,47,33,14,0,0,0,0,0,0,0,68051
et29075,9,9,0,0,0,0,0,0,0,0,68052
et29076,7,6,1,0,0,0,0,0,0,0,68054
et29077,42,35,7,0,0,0,0,0,0,0,68055
et29078,389,263,96,12,12,4,0,1,1,0,68056
et29079,6,5,1,0,0,0,0,0,0,0,68057
et29080,156,111,31,9,4,1,0,0,0,0,68058
et29081,100,54,26,6,8,5,1,0,0,0,68059
et29082,131,57,27,15,19,8,3,2,0,0,68060
et29083,14,13,1,0,0,0,0,0,0,0,68061
et29084,76,52,12,3,6,3,0,0,0,0,68062
et29085,734,388,221,47,37,26,6,5,4,0,68063
et29086,29,19,7,0,2,0,0,0,0,1,68064
et29087,27,21,3,3,0,0,0,0,0,0,68065
et29088,5136,3041,1403,267,222,123,51,19,6,4,68066
et29089,11,10,1,0,0,0,0,0,0,0,68067
et29090,203,120,60,12,6,4,1,0,0,0,68068
et29091,42,35,4,1,1,1,0,0,0,0,68069
et29092,196,104,54,16,10,10,2,0,0,0,68070
et29093,16,12,3,0,1,0,0,0,0,0,68071
et29094,50,40,9,1,0,0,0,0,0,0,68072
et29095,18,14,4,0,0,0,0,0,0,0,68073
et29096,14,6,6,0,1,1,0,0,0,0,68074
et29097,46,22,20,3,1,0,0,0,0,0,68075
et29098,30,21,8,1,0,0,0,0,0,0,68076
et29099,14,9,5,0,0,0,0,0,0,0,68077
et29100,159,107,35,9,6,1,0,1,0,0,68078
et29101,8,6,1,1,0,0,0,0,0,0,68079
et29102,7,4,3,0,0,0,0,0,0,0,68080
et29103,25,16,8,1,0,0,0,0,0,0,68081
et29104,338,201,87,14,18,15,1,1,1,0,68082
et29105,14,10,4,0,0,0,0,0,0,0,68083
et29106,48,41,7,0,0,0,0,0,0,0,68084
et29107,12,10,2,0,0,0,0,0,0,0,68085
et29108,5,5,0,0,0,0,0,0,0,0,68086
et29109,13,6,3,1,3,0,0,0,0,0,68087
et29110,56,29,18,2,4,3,0,0,0,0,68088
et29111,112,70,27,8,4,3,0,0,0,0,68089
et29112,70,40,20,8,1,1,0,0,0,0,68090
et29113,117,78,22,8,2,4,2,0,0,1,68091
et29114,15,12,2,1,0,0,0,0,0,0,68092
et29115,41,34,4,1,1,0,1,0,0,0,68093
et29116,32,21,9,1,0,1,0,0,0,0,68094
et29117,44,39,3,0,2,0,0,0,0,0,68095
et29118,9,6,3,0,0,0,0,0,0,0,68096
et29119,62,52,9,1,0,0,0,0,0,0,68097
et29120,20,14,3,0,3,0,0,0,0,0,68098
et29121,47,36,9,2,0,0,0,0,0,0,68099
et29122,8,5,3,0,0,0,0,0,0,0,68100
et29123,21,15,6,0,0,0,0,0,0,0,68101
et29124,18,15,2,1,0,0,0,0,0,0,68102
et29125,15,12,2,0,1,0,0,0,0,0,68103
et29126,12,10,1,1,0,0,0,0,0,0,68104
et29127,12,8,4,0,0,0,0,0,0,0,68105
et29128,13,12,1,0,0,0,0,0,0,0,68106
et29129,11,8,1,2,0,0,0,0,0,0,68107
et29130,11,7,4,0,0,0,0,0,0,0,68108
et29131,25,19,4,0,2,0,0,0,0,0,68109
et29132,24,17,5,0,2,0,0,0,0,0,68110
et29133,39,29,8,2,0,0,0,0,0,0,68111
et29134,682,420,181,30,25,17,7,1,1,0,68112
et29135,99,65,25,4,0,4,0,1,0,0,68113
et29136,3,3,0,0,0,0,0,0,0,0,68114
et29137,60,35,18,2,2,2,1,0,0,0,68115
et29138,21,17,4,0,0,0,0,0,0,0,68116
et29139,54,34,13,3,2,2,0,0,0,0,68117
et29140,295,170,70,22,16,13,1,1,2,0,68118
et29141,31,23,5,1,1,1,0,0,0,0,68119
et29142,43,21,18,2,2,0,0,0,0,0,68120
et29143,29,24,4,1,0,0,0,0,0,0,68121
et29144,24,23,1,0,0,0,0,0,0,0,68122
et29145,49,28,16,4,1,0,0,0,0,0,68123
et29146,14,12,2,0,0,0,0,0,0,0,68124
et29147,16,12,2,0,1,1,0,0,0,0,68125
et29148,148,89,38,10,10,1,0,0,0,0,68126
et29149,29,22,4,2,1,0,0,0,0,0,68127
et29150,19,13,6,0,0,0,0,0,0,0,68128
et29151,78,51,15,1,2,8,0,1,0,0,68129
et29152,27,22,5,0,0,0,0,0,0,0,68130
et29153,2,2,0,0,0,0,0,0,0,0,68131
et29154,16,14,1,1,0,0,0,0,0,0,68132
et29155,4,3,1,0,0,0,0,0,0,0,68133
et29156,92,63,14,8,4,2,1,0,0,0,68134
et29157,191,96,49,20,16,7,1,1,1,0,68135
et29158,10,8,2,0,0,0,0,0,0,0,68136
et29159,28,23,4,0,1,0,0,0,0,0,68137
et29160,170,91,64,4,9,1,0,1,0,0,68138
et29161,64,55,6,2,1,0,0,0,0,0,68139
et29162,49,37,10,1,1,0,0,0,0,0,68140
et29163,80,62,13,2,2,0,1,0,0,0,68141
et29164,17,14,2,0,1,0,0,0,0,0,68142
et29165,74,49,13,5,4,2,0,1,0,0,68143
et29166,50,32,6,3,3,3,2,1,0,0,68144
et29167,320,202,81,17,11,7,2,0,0,0,68145
et29168,182,80,66,22,8,4,1,0,1,0,68146
et29169,34,21,11,0,2,0,0,0,0,0,68147
et29170,2,2,0,0,0,0,0,0,0,0,68148
et29171,253,154,62,12,8,6,3,4,4,0,68149
et29172,24,20,3,0,1,0,0,0,0,0,68150
et29173,62,42,16,3,1,0,0,0,0,0,68151
et29174,131,89,29,7,4,1,0,1,0,0,68152
et29175,39,24,9,4,1,0,1,0,0,0,68153
et29176,906,454,248,79,64,36,18,6,1,0,68154
et29177,230,143,57,11,12,6,0,0,1,0,68155
et29178,165,103,37,11,5,4,2,3,0,0,68156
et29179,83,66,9,3,2,2,0,1,0,0,68157
et29180,16,8,4,0,4,0,0,0,0,0,68158
et29181,53,39,11,1,2,0,0,0,0,0,68159
et29182,15,9,5,0,0,0,1,0,0,0,68160
et29183,28,21,6,0,1,0,0,0,0,0,68161
et29184,268,165,74,14,8,3,0,1,3,0,68162
et29185,136,96,27,8,2,2,0,1,0,0,68163
et29186,50,29,10,8,3,0,0,0,0,0,68164
et29187,9,7,2,0,0,0,0,0,0,0,68165
et29188,606,351,141,49,31,22,6,5,1,0,68166
et29189,21,16,4,0,1,0,0,0,0,0,68167
et29190,6,5,1,0,0,0,0,0,0,0,68168
et29191,15,12,2,0,1,0,0,0,0,0,68169
et29192,17,16,1,0,0,0,0,0,0,0,68170
et29193,42,28,10,1,3,0,0,0,0,0,68171
et29194,73,59,9,1,0,1,0,1,1,1,68172
et29195,128,100,21,4,3,0,0,0,0,0,68173
et29196,50,35,12,3,0,0,0,0,0,0,68174
et29197,124,80,28,6,6,2,1,1,0,0,68175
et29198,13,10,3,0,0,0,0,0,0,0,68176
et29199,68,51,14,1,1,0,1,0,0,0,68177
et29200,47,35,11,1,0,0,0,0,0,0,68178
et29201,40,30,7,1,0,2,0,0,0,0,68179
et29202,26,21,5,0,0,0,0,0,0,0,68180
et29203,6,5,0,0,1,0,0,0,0,0,68181
et29204,34,20,7,4,3,0,0,0,0,0,68182
et29205,6,4,2,0,0,0,0,0,0,0,68183
et29206,12,8,3,1,0,0,0,0,0,0,68184
et29207,89,60,21,3,1,0,1,1,1,1,68185
et29208,8,7,0,0,1,0,0,0,0,0,68186
et29209,8,3,1,2,1,1,0,0,0,0,68187
et29210,41,35,6,0,0,0,0,0,0,0,68188
et29211,46,32,10,0,4,0,0,0,0,0,68189
et29212,6,2,1,1,2,0,0,0,0,0,68190
et29213,23,19,4,0,0,0,0,0,0,0,68191
et29214,13,11,2,0,0,0,0,0,0,0,68192
et29215,39,29,8,0,0,2,0,0,0,0,68193
et29216,15,10,3,1,1,0,0,0,0,0,68194
et29217,382,227,102,16,22,9,4,2,0,0,68195
et29218,13,11,2,0,0,0,0,0,0,0,68196
et29219,14,11,2,1,0,0,0,0,0,0,68197
et29220,6,6,0,0,0,0,0,0,0,0,68198
et29221,15,9,4,1,0,1,0,0,0,0,68199
et29222,19,15,3,1,0,0,0,0,0,0,68200
et29223,213,129,56,13,5,8,0,1,1,0,68201
et29224,8,4,1,2,1,0,0,0,0,0,68202
et29225,54,41,10,2,0,0,0,0,1,0,68203
et29226,61,39,17,4,0,1,0,0,0,0,68204
et29227,44,34,7,2,1,0,0,0,0,0,68205
et29228,14,9,4,0,1,0,0,0,0,0,68206
et29229,26,22,4,0,0,0,0,0,0,0,68207
et29230,15,11,4,0,0,0,0,0,0,0,68208
et29231,54,36,11,3,3,1,0,0,0,0,68209
et29232,15,8,7,0,0,0,0,0,0,0,68210
et29233,12,8,2,2,0,0,0,0,0,0,68211
et29234,22,16,4,1,1,0,0,0,0,0,68212
et29235,13,9,4,0,0,0,0,0,0,0,68213
et29236,9,7,1,1,0,0,0,0,0,0,68214
et29237,33,23,9,1,0,0,0,0,0,0,68215
et29238,30,23,4,2,1,0,0,0,0,0,68216
et29239,74,46,19,4,2,2,1,0,0,0,68217
et29240,169,104,47,8,6,1,2,0,1,0,68218
et29241,11,9,1,1,0,0,0,0,0,0,68219
et29242,24,19,4,1,0,0,0,0,0,0,68221
et29243,29,25,3,0,1,0,0,0,0,0,68222
et29244,41,29,6,2,3,1,0,0,0,0,68223
et29245,7193,4411,1951,359,261,136,42,22,6,5,68224
et29246,51,37,14,0,0,0,0,0,0,0,68225
et29247,378,207,125,20,11,10,4,1,0,0,68226
et29248,58,40,12,3,2,1,0,0,0,0,68227
et29249,13,11,2,0,0,0,0,0,0,0,68228
et29250,5,3,1,1,0,0,0,0,0,0,68229
et29251,23,19,3,0,0,1,0,0,0,0,68230
et29252,149,90,43,9,6,1,0,0,0,0,68231
et29253,9,5,3,1,0,0,0,0,0,0,68232
et29254,13,8,2,1,0,1,0,1,0,0,68233
et29255,17,12,4,0,1,0,0,0,0,0,68234
et29256,55,30,9,3,9,4,0,0,0,0,68235
et29257,44,31,9,1,2,1,0,0,0,0,68237
et29258,15,13,2,0,0,0,0,0,0,0,68238
et29259,13,6,6,1,0,0,0,0,0,0,68239
et29260,18,10,7,0,1,0,0,0,0,0,68240
et29261,15,13,1,0,1,0,0,0,0,0,68241
et29262,56,40,10,3,2,1,0,0,0,0,68242
et29263,6,5,1,0,0,0,0,0,0,0,68243
et29264,14,9,4,1,0,0,0,0,0,0,68244
et29265,13,13,0,0,0,0,0,0,0,0,68245
et29266,26,21,4,1,0,0,0,0,0,0,68246
et29267,60,45,14,1,0,0,0,0,0,0,68247
et29268,38,19,13,3,2,1,0,0,0,0,68248
et29269,222,141,60,11,6,3,0,0,1,0,68249
et29270,45,34,9,2,0,0,0,0,0,0,68250
et29271,43,38,5,0,0,0,0,0,0,0,68251
et29272,95,62,21,7,3,1,1,0,0,0,68252
et29273,113,60,28,8,7,3,5,2,0,0,68253
et29274,16,14,2,0,0,0,0,0,0,0,68254
et29275,77,56,13,5,2,1,0,0,0,0,68255
et29276,368,246,73,17,17,8,5,2,0,0,68256
et29277,26,20,5,0,1,0,0,0,0,0,68257
et29278,148,91,36,8,5,4,3,0,1,0,68258
et29279,12,9,2,0,0,1,0,0,0,0,68259
et29280,41,28,10,3,0,0,0,0,0,0,68260
et29281,8,6,2,0,0,0,0,0,0,0,68261
et29282,32,18,11,3,0,0,0,0,0,0,68262
et29283,16,9,5,0,1,1,0,0,0,0,68263
et29284,16,16,0,0,0,0,0,0,0,0,68264
et29285,18,13,4,0,1,0,0,0,0,0,68265
et29286,100,58,32,6,2,1,1,0,0,0,68266
et29287,87,64,19,4,0,0,0,0,0,0,68267
et29288,39,27,6,2,2,2,0,0,0,0,68268
et29289,386,222,112,29,14,5,2,1,0,1,68269
et29290,252,137,72,17,14,6,5,1,0,0,68270
et29291,597,421,130,22,15,7,0,2,0,0,68271
et29292,12,9,3,0,0,0,0,0,0,0,68272
et29293,22,11,8,2,0,1,0,0,0,0,68273
et29294,5,1,3,0,1,0,0,0,0,0,68274
et29295,12,9,3,0,0,0,0,0,0,0,68275
et29296,8,7,0,0,1,0,0,0,0,0,68276
et29297,188,102,60,16,6,2,2,0,0,0,68277
et29298,704,452,158,43,28,17,6,0,0,0,68278
et29299,27,21,5,1,0,0,0,0,0,0,68279
et29300,14,7,6,0,0,1,0,0,0,0,68280
et29301,21,18,2,1,0,0,0,0,0,0,68281
et29302,13,11,1,1,0,0,0,0,0,0,68282
et29303,19,14,3,1,0,1,0,0,0,0,68283
et29304,30,20,8,0,0,1,0,1,0,0,68284
et29305,15,13,2,0,0,0,0,0,0,0,68285
et29306,67,48,12,3,3,0,1,0,0,0,68286
et29307,271,165,70,15,13,3,3,1,0,1,68287
et29308,10,9,1,0,0,0,0,0,0,0,68288
et29309,101,68,24,6,1,1,0,1,0,0,68289
et29310,21,19,0,0,2,0,0,0,0,0,68290
et29311,47,34,7,2,3,1,0,0,0,0,68291
et29312,114,67,37,2,4,1,2,0,1,0,68292
et29313,5,5,0,0,0,0,0,0,0,0,68293
et29314,100,63,28,5,2,1,1,0,0,0,68294
et29315,248,127,60,21,19,16,3,2,0,0,68295
et29316,62,35,17,3,4,3,0,0,0,0,68296
et29317,1163,691,314,68,48,24,8,4,6,0,68297
et29318,278,174,78,13,8,5,0,0,0,0,68298
et29319,13,11,2,0,0,0,0,0,0,0,68299
et29320,551,268,138,53,41,32,8,4,6,1,68300
et29321,59,34,11,6,6,1,0,1,0,0,68301
et29322,15,14,1,0,0,0,0,0,0,0,68302
et29323,9,8,1,0,0,0,0,0,0,0,68303
et29324,69,43,21,3,1,0,1,0,0,0,68304
et29325,50,23,21,1,2,0,2,1,0,0,68305
et29326,20,16,1,2,1,0,0,0,0,0,68306
et29327,24,15,8,0,1,0,0,0,0,0,68307
et29328,9,5,4,0,0,0,0,0,0,0,68308
et29329,251,139,68,18,20,5,0,0,1,0,68309
et29330,63,46,13,1,3,0,0,0,0,0,68310
et29331,38,31,5,1,0,1,0,0,0,0,68311
et29332,4,3,1,0,0,0,0,0,0,0,68312
et29333,58,32,19,5,0,2,0,0,0,0,68313
et29334,24,16,5,2,1,0,0,0,0,0,68314
et29335,417,253,103,30,18,9,2,2,0,0,68315
et29336,34,25,6,3,0,0,0,0,0,0,68316
et29337,70,52,14,2,2,0,0,0,0,0,68317
et29338,121,84,28,5,2,2,0,0,0,0,68318
et29339,36,20,12,4,0,0,0,0,0,0,68319
et29340,28,17,8,0,2,1,0,0,0,0,68320
et29341,114,92,17,2,3,0,0,0,0,0,68321
et29342,64,48,13,1,1,1,0,0,0,0,68322
et29343,27,19,8,0,0,0,0,0,0,0,68323
et29344,18,11,5,2,0,0,0,0,0,0,68324
et29345,15,12,3,0,0,0,0,0,0,0,68325
et29346,4,2,2,0,0,0,0,0,0,0,68326
et29347,7,7,0,0,0,0,0,0,0,0,68327
et29348,6,5,1,0,0,0,0,0,0,0,68328
et29349,73,48,19,4,1,1,0,0,0,0,68329
et29350,16,10,4,2,0,0,0,0,0,0,68330
et29351,103,68,21,5,6,2,1,0,0,0,68331
et29352,44,30,10,2,2,0,0,0,0,0,68332
et29353,8,4,3,1,0,0,0,0,0,0,68333
et29354,463,282,116,29,23,7,4,0,2,0,68334
et29355,32,25,4,1,2,0,0,0,0,0,68335
et29356,24,20,2,1,0,0,0,1,0,0,68336
et29357,19,12,6,1,0,0,0,0,0,0,68337
et29358,250,167,60,10,8,4,0,1,0,0,68338
et29359,24,13,8,3,0,0,0,0,0,0,68340
et29360,22,18,3,0,1,0,0,0,0,0,68341
et29361,92,67,14,3,5,3,0,0,0,0,68342
et29362,130,87,29,4,4,3,1,2,0,0,68343
et29363,17,11,3,1,1,1,0,0,0,0,68344
et29364,15,12,3,0,0,0,0,0,0,0,68345
et29365,42,28,11,2,0,1,0,0,0,0,68347
et29366,199,105,47,13,12,15,3,3,1,0,68348
et29367,118,71,31,5,7,2,1,0,1,0,68349
et29368,32,23,6,2,1,0,0,0,0,0,68350
et29369,16,12,2,0,1,1,0,0,0,0,68351
et29370,125,78,30,3,6,7,0,1,0,0,68352
et29371,16,14,1,1,0,0,0,0,0,0,68353
et29372,43,38,5,0,0,0,0,0,0,0,68354
et29373,107,55,37,5,6,3,1,0,0,0,68355
et29374,40,26,11,1,2,0,0,0,0,0,68356
et29375,18,16,2,0,0,0,0,0,0,0,68357
et29376,15,9,6,0,0,0,0,0,0,0,68358
et29377,69,51,14,3,0,1,0,0,0,0,68359
et29378,10,9,1,0,0,0,0,0,0,0,68360
et29379,12,9,3,0,0,0,0,0,0,0,68361
et29380,18,13,3,1,0,1,0,0,0,0,68362
et29381,20,17,3,0,0,0,0,0,0,0,68363
et29382,51,35,9,4,3,0,0,0,0,0,68364
et29383,172,113,36,10,8,4,0,0,0,1,68365
et29384,31,22,8,0,1,0,0,0,0,0,68366
et29385,40,31,7,2,0,0,0,0,0,0,68367
et29386,76,49,17,5,3,1,1,0,0,0,68368
et29387,10,8,2,0,0,0,0,0,0,0,68370
et29388,11,8,1,2,0,0,0,0,0,0,68371
et29389,66,42,19,4,1,0,0,0,0,0,68372
et29390,9,7,1,0,0,1,0,0,0,0,68373
et29391,402,252,102,21,16,7,3,0,1,0,68374
et29392,489,281,121,33,27,19,7,1,0,0,68375
et29393,802,407,239,72,47,26,7,3,1,0,68376
et29394,28,18,7,1,0,2,0,0,0,0,68377
et29395,9,8,1,0,0,0,0,0,0,0,68378
et29396,57,34,13,3,1,3,2,1,0,0,68379
et29397,16,12,3,0,1,0,0,0,0,0,68380
et29398,25,18,5,2,0,0,0,0,0,0,68381
et29399,7,6,1,0,0,0,0,0,0,0,68382
et29400,19,10,6,2,1,0,0,0,0,0,68383
et29401,118,97,16,2,2,1,0,0,0,0,68384
et29402,45,36,7,1,1,0,0,0,0,0,68385
et29403,52,43,9,0,0,0,0,0,0,0,68386
et29404,9,7,2,0,0,0,0,0,0,0,69001
et29405,9,6,3,0,0,0,0,0,0,0,69002
et29406,147,112,31,3,1,0,0,0,0,0,69003
et29407,29,22,7,0,0,0,0,0,0,0,69004
et29408,60,31,11,6,8,3,0,0,1,0,69005
et29409,298,180,82,12,6,13,5,0,0,0,69006
et29410,176,113,47,8,4,3,1,0,0,0,69007
et29411,18,13,5,0,0,0,0,0,0,0,69008
et29412,445,286,119,13,19,6,1,1,0,0,69009
et29413,497,293,163,18,13,5,4,0,1,0,69010
et29414,26,18,7,1,0,0,0,0,0,0,69012
et29415,424,242,94,33,30,16,5,2,2,0,69013
et29416,45,31,8,3,1,1,0,0,1,0,69014
et29417,7,6,1,0,0,0,0,0,0,0,69015
et29418,4,3,1,0,0,0,0,0,0,0,69016
et29419,44,26,16,1,1,0,0,0,0,0,69017
et29420,169,107,49,6,4,1,2,0,0,0,69018
et29421,657,384,187,37,28,14,3,3,1,0,69019
et29422,18,15,3,0,0,0,0,0,0,0,69020
et29423,139,102,31,1,3,2,0,0,0,0,69021
et29424,20,15,5,0,0,0,0,0,0,0,69022
et29425,104,83,18,3,0,0,0,0,0,0,69023
et29426,189,131,45,6,4,2,1,0,0,0,69024
et29427,28,24,4,0,0,0,0,0,0,0,69026
et29428,1287,695,348,95,76,44,22,7,0,0,69027
et29429,437,311,94,15,8,8,1,0,0,0,69028
et29430,2256,1457,500,92,97,68,21,11,10,0,69029
et29431,50,35,12,1,1,1,0,0,0,0,69030
et29432,48,31,10,7,0,0,0,0,0,0,69031
et29433,136,85,35,10,5,0,1,0,0,0,69032
et29434,201,139,48,4,5,3,2,0,0,0,69033
et29435,2719,1938,532,102,70,49,13,9,4,2,69034
et29436,19,13,6,0,0,0,0,0,0,0,69035
et29437,73,45,19,7,2,0,0,0,0,0,69036
et29438,41,29,9,0,1,1,0,1,0,0,69037
et29439,53,40,13,0,0,0,0,0,0,0,69038
et29440,38,32,5,1,0,0,0,0,0,0,69039
et29441,812,448,226,54,43,25,13,2,0,1,69040
et29442,16,14,2,0,0,0,0,0,0,0,69042
et29443,639,417,144,25,16,29,5,2,1,0,69043
et29444,486,355,84,21,13,9,4,0,0,0,69044
et29445,62,53,7,0,2,0,0,0,0,0,69045
et29446,276,211,54,5,5,0,1,0,0,0,69046
et29447,85,73,10,0,0,0,2,0,0,0,69047
et29448,80,54,18,1,5,1,1,0,0,0,69048
et29449,169,121,40,3,3,1,1,0,0,0,69049
et29450,159,118,30,7,2,1,1,0,0,0,69050
et29451,33,28,5,0,0,0,0,0,0,0,69051
et29452,266,205,41,11,5,3,1,0,0,0,69052
et29453,22,15,5,1,1,0,0,0,0,0,69053
et29454,19,14,4,0,1,0,0,0,0,0,69054
et29455,104,64,29,4,4,2,1,0,0,0,69055
et29456,122,92,25,3,0,2,0,0,0,0,69056
et29457,21,17,4,0,0,0,0,0,0,0,69057
et29458,24,20,3,1,0,0,0,0,0,0,69058
et29459,168,95,46,12,6,7,0,0,2,0,69059
et29460,33,24,6,3,0,0,0,0,0,0,69060
et29461,61,49,11,1,0,0,0,0,0,0,69061
et29462,21,12,7,2,0,0,0,0,0,0,69062
et29463,360,276,59,11,6,6,1,1,0,0,69063
et29464,260,166,70,10,8,3,3,0,0,0,69064
et29465,55,37,13,2,2,1,0,0,0,0,69065
et29466,270,146,88,12,10,5,7,1,1,0,69066
et29467,52,37,12,2,0,0,1,0,0,0,69067
et29468,189,131,42,5,7,2,0,2,0,0,69068
et29469,869,572,216,45,20,13,1,1,0,1,69069
et29470,83,60,15,4,3,1,0,0,0,0,69070
et29471,64,52,9,2,0,1,0,0,0,0,69071
et29472,1200,650,289,90,85,61,12,7,6,0,69072
et29473,23,17,5,0,0,1,0,0,0,0,69073
et29474,95,72,17,4,2,0,0,0,0,0,69074
et29475,11,9,1,1,0,0,0,0,0,0,69075
et29476,197,166,28,1,2,0,0,0,0,0,69076
et29477,41,31,8,0,1,0,1,0,0,0,69077
et29478,35,19,11,2,1,2,0,0,0,0,69078
et29479,71,57,12,0,1,1,0,0,0,0,69080
et29480,1534,988,321,89,63,44,11,8,7,3,69081
et29481,12,10,1,1,0,0,0,0,0,0,69082
et29482,46,39,4,2,1,0,0,0,0,0,69083
et29483,109,78,28,2,1,0,0,0,0,0,69084
et29484,98,67,26,3,1,1,0,0,0,0,69085
et29485,136,85,33,6,8,4,0,0,0,0,69086
et29486,147,114,27,3,2,1,0,0,0,0,69087
et29487,437,326,85,11,12,1,2,0,0,0,69088
et29488,750,543,145,24,14,16,6,0,2,0,69089
et29489,54,38,14,1,0,1,0,0,0,0,69090
et29490,1075,679,267,60,30,25,8,5,1,0,69091
et29491,454,278,122,23,20,6,3,2,0,0,69092
et29492,58,46,10,2,0,0,0,0,0,0,69093
et29493,318,217,81,9,5,3,2,1,0,0,69094
et29494,30,22,4,1,2,1,0,0,0,0,69095
et29495,449,281,120,13,17,10,5,2,1,0,69096
et29496,36,26,9,1,0,0,0,0,0,0,69097
et29497,28,23,3,0,2,0,0,0,0,0,69098
et29498,91,66,19,3,1,1,0,1,0,0,69099
et29499,594,399,128,23,18,17,4,2,2,1,69100
et29500,46,39,7,0,0,0,0,0,0,0,69101
et29501,27,15,7,1,2,1,1,0,0,0,69102
et29502,60,37,19,2,2,0,0,0,0,0,69103
et29503,23,20,3,0,0,0,0,0,0,0,69104
et29504,70,51,17,0,1,1,0,0,0,0,69105
et29505,71,59,9,0,1,1,1,0,0,0,69106
et29506,87,51,27,2,1,5,1,0,0,0,69107
et29507,51,37,9,5,0,0,0,0,0,0,69108
et29508,39,33,3,1,2,0,0,0,0,0,69109
et29509,89,70,16,1,0,2,0,0,0,0,69110
et29510,77,57,18,1,1,0,0,0,0,0,69111
et29511,423,287,83,26,13,9,2,3,0,0,69112
et29512,53,41,9,2,0,0,1,0,0,0,69113
et29513,130,87,31,7,2,3,0,0,0,0,69114
et29514,477,259,144,38,17,14,3,0,2,0,69115
et29515,692,349,167,44,54,46,14,12,5,1,69116
et29516,379,225,101,22,15,12,1,2,1,0,69117
et29517,160,104,36,5,12,2,1,0,0,0,69118
et29518,19,16,3,0,0,0,0,0,0,0,69119
et29519,50,38,8,1,2,0,0,0,1,0,69120
et29520,238,146,52,20,13,5,2,0,0,0,69121
et29521,118,87,23,4,3,1,0,0,0,0,69122
et29522,49756,33047,11452,2171,1525,974,333,135,90,29,69123
et29523,26,22,3,1,0,0,0,0,0,0,69124
et29524,85,51,25,3,2,4,0,0,0,0,69125
et29525,47,38,9,0,0,0,0,0,0,0,69126
et29526,198,140,39,6,2,7,1,0,1,2,69127
et29527,11,9,1,1,0,0,0,0,0,0,69130
et29528,224,135,66,12,8,2,0,0,0,1,69131
et29529,40,26,11,0,3,0,0,0,0,0,69132
et29530,260,199,35,16,6,3,1,0,0,0,69133
et29531,5,3,2,0,0,0,0,0,0,0,69134
